id,text,date
1179093386692907008,"ATROPELLADO 🚑 en Tonalá, Col. Ciudad Aztlán, Av. Tonalá e Independencia. Tome precauciones",2019-10-01 17:59:04
1179091840257142784,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Colomos Providencia, La Rioja y Alberta. Tome precauciones",2019-10-01 17:52:55
1179089285628272645,"ATROPELLADO 🚑 en Tonalá, Col. Barrio Nuevo, Carretera   A  Tonalá y Contitlán. Tome precauciones",2019-10-01 17:42:46
1179088773361086465,"CHOQUE 🚙💥🚗 en Guadalajara, Col. San Carlos, Goinzalez Gallo y R Michel. Tome precauciones",2019-10-01 17:40:44
1179088767715614722,"CHOQUE 🚙💥🚗 en Guadalajara, Col. La Aurora, R  Michel y González   Gallo. Tome precauciones",2019-10-01 17:40:43
1179088253456130048,"ATROPELLADO 🚑 en Tonalá, Col. Barrio Nuevo, Tonalá e Independencia. Tome precauciones",2019-10-01 17:38:40
1179087738940866560,"CHOQUE 🚙💥🚗 en Zapopan, Col.   Arcos De Zapopan, Arco De La Estrella y Juan Gil Preciado. Tome precauciones",2019-10-01 17:36:38
1179086206782640128,"CHOQUE 🚙💥🚗 en Zapopan, Col. Santa Margarita, Santa Fe y Santa Teresa. Tome precauciones",2019-10-01 17:30:32
1179084162403315716,"CABLES CAÍDOS ⚠ en Guadalajara, Col. Oblatos, Juan   R  Zavala y Gómez De Mendiola. Tome precauciones",2019-10-01 17:22:25
1179083639839236097,"CHOQUE 🚙💥🚗 en Guadalajara, Col. La Aurora, Dr. R. Michel y González Gallo. Tome precauciones",2019-10-01 17:20:20
1179083121494577157,"CHOQUE 🚙💥🚗 en Zapopan, Col. Jardines Universidad, Patria y Pablo Neruda. Tome precauciones",2019-10-01 17:18:17
1179082606459142148,"PERSONA INCONSCIENTE 🚑 en Guadalajara, Col. Talpita Oriente, San Pedro y Pánfilo Pérez. Tome precauciones",2019-10-01 17:16:14
1179082596959080448,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Independencia, Circunvalción y Jorullo. Tome precauciones",2019-10-01 17:16:12
1179079534181793793,"CHOQUE 🚙💥🚗 en Zapopan, Col. Arcos De Zapopan 1A. Sección, Carretera A Tesistán y Arco Valentino. Tome precauciones",2019-10-01 17:04:01
1179079529454854144,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Guadalajara Centro, Pino  Suaréz y San Felipe. Tome precauciones",2019-10-01 17:04:00
1179078507160309760,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Artesanos, Mezquitan y José María Vigil. Tome precauciones",2019-10-01 16:59:56
1179076973013929984,"DROGADICTO AGRESIVO 🚔 en Guadalajara, Col. Cuauhtémoc Popular, Tunez y Jesús Urueta. Tome precauciones",2019-10-01 16:53:51
1179074404401201152,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Independencia, Sierra Leona y Fidel Velázquez. Tome precauciones",2019-10-01 16:43:38
1179073385390919681,"ATROPELLADO 🚑 en Zapopan, Col. Plaza Del Sol, Mariano  Otero y Ambar. Tome precauciones",2019-10-01 16:39:35
1179073382668783617,"ATROPELLADO 🚑 en Zapopan, Col. Plaza Del Sol, Av. Mariano Otero y Obsidiana. Tome precauciones",2019-10-01 16:39:35
1179073379627917314,"ATROPELLADO 🚑 en Zapopan, Col. Rinconada Del Sol, Av. Mariano Otero y Av. Plaza Del Sol. Tome precauciones",2019-10-01 16:39:34
1179073371545440256,"ATROPELLADO 🚑 en Zapopan, Col. Ciudad Del Sol, Mariano Otero y López Mateos. Tome precauciones",2019-10-01 16:39:32
1179073364901683200,"ATROPELLADO 🚑 en Zapopan, Col. La Giralda, Av. Mariano Otero y López Mateos. Tome precauciones",2019-10-01 16:39:30
1179073361978236930,"CHOQUE 🚙💥🚗 en Zapopan, Col. Plaza Del Sol, Mariano Otero y Av Del Sol. Tome precauciones",2019-10-01 16:39:30
1179073357872021504,"ATROPELLADO 🚑 en Zapopan, Col. Rinconada Del Sol, Mariano Otero y Av. Plaza Del Sol. Tome precauciones",2019-10-01 16:39:29
1179073354160132096,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Mezquitán, Mezquitán y José María Vigil. Tome precauciones",2019-10-01 16:39:28
1179073347759546368,"CABLES CAÍDOS ⚠ en Zapopan, Col. Conjunto Habitacional Laureles, Blvr  Rodeo y Silvano Barba González. Tome precauciones",2019-10-01 16:39:26
1179068263386554368,"ATROPELLADO 🚑 en Zapopan, Col. Plaza Del Sol, Av. Mariano Otero y Av. Obsidiana. Tome precauciones",2019-10-01 16:19:14
1179068258672140288,"CABLES CAÍDOS ⚠ en Guadalajara, Col. Dioses Del Nilo, Av. Río Nilo y Mercedes Celis. Tome precauciones",2019-10-01 16:19:13
1179067743716483074,"ARBOL CAÍDO 🌳 en Zapopan, Col. La Experiencia, Cedral y Av. Imperio. Tome precauciones",2019-10-01 16:17:10
1179064682193313792,"CHOQUE 🚙💥🚗 en Zapopan, Col. Santa Margarita, Antiguo Camino A Tesistán y Ángel Leaño. Tome precauciones",2019-10-01 16:05:00
1179060091888295936,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Morelos, Calz. Lázaro Cárdenas y Av. Cristóbal Colón. Tome precauciones",2019-10-01 15:46:46
1179059575699443712,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Prados Providencia, Pompeya y Patagonia. Tome precauciones",2019-10-01 15:44:43
1179058553920860160,"CHOQUE 🚙💥🚗 en Guadalajara, Col.   La Penal, Sebastián Allende y Alvaro Obregón. Tome precauciones",2019-10-01 15:40:39
1179054989811036160,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Ladrón De Guevara, Av. México y Aurelio Gallardo. Tome precauciones",2019-10-01 15:26:30
1179054980889747458,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Morelos, Av. Lázaro Cárdenas y Colón. Tome precauciones",2019-10-01 15:26:27
1179053451260682241,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Antigua Penal De Oblatos, Álvaro Obregón y Sebastián Allende. Tome precauciones",2019-10-01 15:20:23
1179048864277504000,"CHOQUE 🚙💥🚗 en Zapopan, Col. Arcos De Zapopan 1A. Sección, Camino  Antiguo A  Tesistam y Santa Monica. Tome precauciones",2019-10-01 15:02:09
1179048348164280321,"CHOQUE 🚙💥🚗 en Zapopan, Col. Santa Margarita, Avenida Central y José María Gil. Tome precauciones",2019-10-01 15:00:06
1179046815620096001,"PERSONA INCONSCIENTE 🚑 en Zapopan, Col. El Vigía, Boulevard De Los Charros y Del Pial. Tome precauciones",2019-10-01 14:54:01
1179046304158289921,"REPORTAN INCENDIO 🔥🚒 en El Salto, Col.   Rosales, Independecia y Rosales. Tome precauciones",2019-10-01 14:51:59
1179046298227548160,"REPORTAN INCENDIO 🔥🚒 en El Salto, Col. San José El Verde Centro, Independencia y Tepeyac. Tome precauciones",2019-10-01 14:51:57
1179045276755152896,"CHOQUE 🚙💥🚗 en Zapopan, Col. La Venta Del Astillero, Carretera A Nogales e Inglaterra. Tome precauciones",2019-10-01 14:47:54
1179044763506483201,"DROGADICTO AGRESIVO 🚔 en Tlaquepaque, Col. El Sauz, Av.  Isla Gomera y Farallón. Tome precauciones",2019-10-01 14:45:51
1179041704223088640,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Tetlán, Presa Laurel y Av. Javier Mina. Tome precauciones",2019-10-01 14:33:42
1179041700733493254,"ATROPELLADO 🚑 en Guadalajara, Col. Arcos Vallarta, López Cotilla y Emilio Castelar. Tome precauciones",2019-10-01 14:33:41
1179041693573816320,"ATROPELLADO 🚑 en Guadalajara, Col. Americana, López Cotilla y Emilio Castelar. Tome precauciones",2019-10-01 14:33:39
1179040163919351809,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Ladrón De Guevara, Av Hidalgo y Bernardo De Balbuena. Tome precauciones",2019-10-01 14:27:35
1179037110281617408,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Oblatos, Obregón y Sebastián Allende. Tome precauciones",2019-10-01 14:15:27
1179037102706585600,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Loma Bonita Ejidal, Av. Ahuehuetes y Patria. Tome precauciones",2019-10-01 14:15:25
1179037096528371713,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Zona Industrial, Calle 5 y Calle 14. Tome precauciones",2019-10-01 14:15:23
1179035569810100225,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. Santa Anita, Av. Ramón Corona y Niños Héroes. Tome precauciones",2019-10-01 14:09:19
1179035564550569984,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Lomas Del Paraíso 1A. Sección, Eucario  Leon   López y Fermina Rivera. Tome precauciones",2019-10-01 14:09:18
1179034029443686400,"CHOQUE 🚙💥🚗 en Zapopan, Col. Nuevo México, Camino Viejo y Av. Base Aerea. Tome precauciones",2019-10-01 14:03:12
1179033514458509312,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Parques Del Bosque, Camino  Al  Iteso y Milenio. Tome precauciones",2019-10-01 14:01:09
1179032492516560896,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col.   Camichines, Autopista De Zapotlanejo A Guadalajara y Av. Patria. Tome precauciones",2019-10-01 13:57:06
1179031471757103105,"HUNDIMIENTO ⚠ en Guadalajara, Col. Circunvalación Belisario, Puerto Del Carmen y Puerto Mulege. Tome precauciones",2019-10-01 13:53:02
1179030450007953408,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Santa Anita, Ramón Corona y Niños Héroes. Tome precauciones",2019-10-01 13:48:59
1179029428254466048,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. La Gigantera, Carretera A San Sebastián y La Loma. Tome precauciones",2019-10-01 13:44:55
1179028916834623488,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. Desconoce, Carretera A El Salto Vía Alameda y Carretera A Chapala Km. 23. Tome precauciones",2019-10-01 13:42:53
1179028909179965441,"CHOQUE 🚙💥🚗 en Guadalajara, Col.   Guadalupana, Alcalde y Chihuahua. Tome precauciones",2019-10-01 13:42:51
1179027889494413312,"PERSONA INCONSCIENTE 🚑 en Guadalajara, Col. Guadalajara Centro, Av. Juárez y Colón. Tome precauciones",2019-10-01 13:38:48
1179027883358130176,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Lafayette, Hidalgo y Bernardo De Balbuena. Tome precauciones",2019-10-01 13:38:47
1179026862552563712,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Independencia, Siete  Colinas y Huascaran. Tome precauciones",2019-10-01 13:34:43
1179026856932188161,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. San Agustín, Nicolás R. Casillas y Luis Curiel. Tome precauciones",2019-10-01 13:34:42
1179025833677279232,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Jardines De La Paz, Av. Río Nilo y Diego Durán. Tome precauciones",2019-10-01 13:30:38
1179024815614763008,"HUNDIMIENTO ⚠ en Guadalajara, Col. Circunvalación Oblatos, Puerto  Del  Carmen y Puerto  Muleje. Tome precauciones",2019-10-01 13:26:35
1179024809214251008,"CHOQUE 🚙💥🚗 en Tlajomulco, Col.   Valle De Las Flores, Carr. A Morelia y Libre A Tlajomulco. Tome precauciones",2019-10-01 13:26:34
1179021245855289348,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col.     Fraccionamiento Revolución, Lázaro Cárdenas y Batalla De Zacatecas. Tome precauciones",2019-10-01 13:12:24
1179019715886374912,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Lafayette, Av. Hidalgo y Bernardo De Balvuena. Tome precauciones",2019-10-01 13:06:20
1179019709951463424,"CHOQUE 🚙💥🚗 en Tlajomulco, Col.   Valle De Las Flores, Carretera A Morelia y Valle De Las Flores. Tome precauciones",2019-10-01 13:06:18
1179016656917585921,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. Santa Anita, Av Ramón Corona y Camino Real A Colima. Tome precauciones",2019-10-01 12:54:10
1179016142888812544,"CHOQUE 🚙💥🚗 en Zapopan, Col. Jardines Tepeyac, Av.  Patria y Av. Manuel J. Clouthier. Tome precauciones",2019-10-01 12:52:08
1179014613096108032,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Ladrón De Guevara, Av Hidalgo y Bernardo De Valbueno. Tome precauciones",2019-10-01 12:46:03
1179013592152190976,"MOTOCICLISTA LESIONADO 🚑 en Zapopan, Col. Valle De Los Molinos, Carretera A Colotlán y Entrada A Valle De Los Molinos. Tome precauciones",2019-10-01 12:42:00
1179012064611880960,"CHOQUE 🚙💥🚗 en Guadalajara, Col. La Loma, Revolución y Calle 72. Tome precauciones",2019-10-01 12:35:55
1179012059012444161,"MOTOCICLISTA LESIONADO 🚑 en Guadalajara, Col. Sutaj, Revolución y Calle  74. Tome precauciones",2019-10-01 12:35:54
1179011037837824001,"CHOQUE 🚙💥🚗 en Zapopan, Col. Plaza Guadalupe, Av Patria y Clouthier. Tome precauciones",2019-10-01 12:31:51
1179009510855397376,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Arcos Vallarta, Luis Perez Verdía e Hidalgo. Tome precauciones",2019-10-01 12:25:46
1179009508129067009,"MOTOCICLISTA LESIONADO 🚑 en Guadalajara, Col.   Chapultepec, Av. Hidalgo y Luis Pérez Verdía. Tome precauciones",2019-10-01 12:25:46
1179009503934795776,"CHOQUE 🚙💥🚗 en Guadalajara, Col.   Providencia, Luis Pérez Verdía y Av. Hidalgo. Tome precauciones",2019-10-01 12:25:45
1179009498683453440,"MOTOCICLISTA LESIONADO 🚑 en Guadalajara, Col. Arcos Vallarta, Av. Hidalgo y Luis Pérez Verdía. Tome precauciones",2019-10-01 12:25:44
1179008984474357760,"CHOQUE 🚙💥🚗 en El Salto, Col.   Las Pintitas, Carretera Chapala A Guadalajara y Crucero De Carretera El Salto A Gdl. Tome precauciones",2019-10-01 12:23:41
1179008470898679811,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. San Agustín, López Mateos  De Norte  A  Sur y Al Las Plaza Outlet  Frente Al Seven Eleven. Tome precauciones",2019-10-01 12:21:39
1179006941542191104,"CHOQUE 🚙💥🚗 en Guadalajara, Col. San Antonio, Av. Revolución y Calle 70. Tome precauciones",2019-10-01 12:15:34
1179004394676932613,"MOTOCICLISTA LESIONADO 🚑 en Guadalajara, Col. Americana, Luis Pérez Verdía y Av. Hidalgo. Tome precauciones",2019-10-01 12:05:27
1179003882502021120,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. San Martín De Las Flores De Abajo, Carretera A Chapala y Periférico. Tome precauciones",2019-10-01 12:03:25
1178999816166268928,"REPORTAN INCENDIO 🔥🚒 en Guadalajara, Col. Ferrocarril, Calle 7 y Calle 4 A. Tome precauciones",2019-10-01 11:47:15
1178984575739015168,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. Real Del Sol, Puerta Del Sol y Via Lactea. Tome precauciones",2019-10-01 10:46:41
1178984570693263361,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. Real Del Sol, Av. Puerta Del Sol y Av. Vía Láctea. Tome precauciones",2019-10-01 10:46:40
1178979487414980609,"CHOQUE 🚙💥🚗 en Tlajomulco, Col. Real Del Sol, Av Puesta Del Sol y Av Via Lactea. Tome precauciones",2019-10-01 10:26:28
1178973883782897666,"REPORTAN INCENDIO 🔥🚒 en Zapopan, Col. El Húmedo De Nextipac, Amazona y Santa  Monica. Tome precauciones",2019-10-01 10:04:12
1178971337299300357,"EBRIO AGRESIVO 🚔 en Zapopan, Col. La Arboleda, Aurora Boreal y Carnero. Tome precauciones",2019-10-01 09:54:05
1178968792921190400,"REPORTAN INCENDIO 🔥🚒 en Zapopan, Col. El Húmedo De Nextipac, Río Amazonas y Santa Mónica. Tome precauciones",2019-10-01 09:43:59
1178953020178157569,"REPORTAN INCENDIO 🔥🚒 en Zapopan, Col. El Colli Infonavit, Ley Federal Del Trabajo y Playa De Horos. Tome precauciones",2019-10-01 08:41:18
1178953015463690240,"REPORTAN INCENDIO 🔥🚒 en Zapopan, Col. El Colli Infonavit, Ley Federal Del Trabajo y Playa De Hornos. Tome precauciones",2019-10-01 08:41:17
1178949449453838336,"EBRIO AGRESIVO 🚔 en Guadalajara, Col. La Perla, Mariano Jiménez y República. Tome precauciones",2019-10-01 08:27:07
1178947917794758656,"REPORTAN INCENDIO 🔥🚒 en Zapopan, Col. El Colli Infonavit, Ley Federal Del Trabajao y Calle F. Tome precauciones",2019-10-01 08:21:02
1178942828094873600,"EBRIO AGRESIVO 🚔 en Tonalá, Col. Rancho La Cruz, Badem y Montrabel. Tome precauciones",2019-10-01 08:00:48
1178940284761251840,"CHOQUE 🚙💥🚗 en Zapopan, Col. Unidad Díaz Ordaz, Av. López Mateos y Prol. Las Fuentes. Tome precauciones",2019-10-01 07:50:42
1178940278570393605,"CHOQUE 🚙💥🚗 en Zapopan, Col. Las Fuentes, Av. López Mateos y Av. Las Fuentes. Tome precauciones",2019-10-01 07:50:40
1178935184588181508,"CHOQUE 🚙💥🚗 en Zapopan, Col. Las Fuentes, López Mateos y Av. Las Fuentes. Tome precauciones",2019-10-01 07:30:26
1178932127276130305,"CHOQUE 🚙💥🚗 en Zapopan, Col. San Juan De Ocotán, Carretera Guadalajara A Nogales y Avenida Aviación. Tome precauciones",2019-10-01 07:18:17
1178915856119664640,"EBRIO AGRESIVO 🚔 en Tlaquepaque, Col. El Álamo, Priv. Insurgentes y Camino Real. Tome precauciones",2019-10-01 06:13:37
1178907189790027777,"PERSONA INCONSCIENTE 🚑 en Guadalajara, Col. Huentitán El Alto, Narciso Serradel Sevilla y Periférico. Tome precauciones",2019-10-01 05:39:11
1178906165301907456,"DROGADICTO AGRESIVO 🚔 en Tlaquepaque, Col. El Campesino, San Miguel y Deportes. Tome precauciones",2019-10-01 05:35:07
1178904635056283650,"CHOQUE 🚙💥🚗 en Guadalajara, Col. San Antonio, Gigantes y Calle    62. Tome precauciones",2019-10-01 05:29:02
1178897002844827649,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. La Duraznera, Carr.  Gdl.  Chapala y Aprox.  150   Mts.  Antes De Periférico  Sur. Tome precauciones",2019-10-01 04:58:42
1178894454654193666,"ATROPELLADO 🚑 en Guadalajara, Col. Jardines Del Country, Enríque Díaz De León y Manuel De Mimbela. Tome precauciones",2019-10-01 04:48:35
1178893940134686721,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Agustín Yánez, Javier Mina y Florencio Del Castillo. Tome precauciones",2019-10-01 04:46:32
1178891900474003457,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Lomas Del Tapatío, Carra A Chapala y Av. Las Rosas. Tome precauciones",2019-10-01 04:38:26
1178889350169419776,"DROGADICTO AGRESIVO 🚔 en El Salto, Col.   Alta Villa, Herrera y Cairo y Miguel Hidalgo. Tome precauciones",2019-10-01 04:28:18
1178884765501538304,"CHOQUE 🚙💥🚗 en Guadalajara, Col. Oblatos, Juan Pablo II y Hacienda Del Rosario. Tome precauciones",2019-10-01 04:10:05
1178884252118728704,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Micaelita, Carretera A Chapala y Av De Las Rosas. Tome precauciones",2019-10-01 04:08:02
1178884246515175424,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Micaelita, Carretera A Chapala y Av. De Las Rosas. Tome precauciones",2019-10-01 04:08:01
1178883728988356608,"REPORTAN INCENDIO 🔥🚒 en Zapopan, Col. Santa Margarita, Santa Catalina y Periférico. Tome precauciones",2019-10-01 04:05:58
